SeniorCitizen,tenure,MonthlyCharges,TotalCharges,charges_ratio,tenure_group,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_Yes,OnlineBackup_Yes,DeviceProtection_Yes,TechSupport_Yes,StreamingTV_Yes,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn_Yes
0,36,89.65,3348.1,37.34634690462911,2-4yrs,False,False,False,True,True,False,False,True,False,True,True,True,True,True,False,True,True,False,False,False
0,7,74.35,533.6,7.1768661735037,0-1yr,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False
1,60,49.45,2907.55,58.79777553083923,4-6yrs,False,True,False,False,False,False,False,False,True,False,False,True,True,False,True,True,True,False,False,False
0,19,89.1,1620.8,18.190796857463525,1-2yrs,False,True,False,True,True,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False
1,45,75.15,3480.35,46.312042581503654,2-4yrs,True,True,False,True,True,False,False,True,False,True,True,False,True,False,True,False,True,False,False,False
1,4,70.65,293.85,4.159235668789809,0-1yr,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0,31,104.2,3243.45,31.12715930902111,2-4yrs,False,True,True,True,True,True,False,False,False,True,True,True,True,False,False,True,False,True,False,True
0,47,90.05,4137.2,45.943364797334816,2-4yrs,True,True,True,True,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False
0,1,79.25,79.25,1.0,0-1yr,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,True
0,1,44.9,44.9,1.0,0-1yr,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
0,1,19.4,19.4,1.0,0-1yr,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
1,59,88.75,5348.65,60.266478873239436,4-6yrs,False,True,True,True,True,True,False,False,False,True,False,False,True,False,False,True,True,False,False,False
0,10,70.1,659.65,9.41012838801712,0-1yr,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True
1,35,91.0,3180.5,34.95054945054945,2-4yrs,True,False,False,True,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
0,4,29.65,118.5,3.996627318718381,0-1yr,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True
0,32,90.8,3023.85,33.3023127753304,2-4yrs,True,True,True,True,False,True,False,True,True,False,False,False,True,True,False,True,False,True,False,False
0,43,77.85,3365.85,43.23506743737958,2-4yrs,True,False,False,True,True,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True
0,4,54.3,195.3,3.5966850828729284,0-1yr,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True
1,54,18.95,1031.1,54.41160949868073,4-6yrs,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False
1,11,95.15,997.65,10.485023646873357,0-1yr,False,False,False,True,True,True,False,False,False,False,False,True,True,False,False,True,False,False,False,True
1,66,102.4,6471.85,63.20166015625,4-6yrs,False,False,False,True,True,True,False,True,False,False,False,True,True,False,True,True,False,False,False,False
0,61,99.9,6241.35,62.47597597597598,4-6yrs,True,True,True,True,True,True,False,False,False,True,False,True,True,True,False,True,False,True,False,False
0,72,88.7,6501.35,73.29594137542277,4-6yrs,True,True,True,True,True,False,False,True,True,True,True,True,True,False,True,False,True,False,False,False
0,44,54.3,2317.1,42.67219152854512,2-4yrs,True,True,True,False,False,False,False,False,False,True,True,True,True,True,False,True,False,True,False,False
0,41,55.7,2237.55,40.17145421903052,2-4yrs,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,50,103.95,5231.3,50.32515632515633,4-6yrs,True,True,False,True,True,True,False,True,False,True,False,True,True,True,False,True,False,True,False,False
0,47,110.85,5275.8,47.594046008119086,2-4yrs,True,True,False,True,True,True,False,True,False,True,True,True,True,True,False,True,True,False,False,True
0,8,20.15,165.5,8.213399503722085,0-1yr,True,True,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
0,18,20.05,358.5,17.880299251870323,1-2yrs,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
0,72,91.95,6614.9,71.94018488308863,4-6yrs,True,True,True,True,True,False,False,True,True,True,True,True,True,False,True,True,True,False,False,False
0,1,80.5,80.5,1.0,0-1yr,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True
1,42,55.65,2421.75,43.517520215633425,2-4yrs,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
1,18,74.7,1294.6,17.33065595716198,1-2yrs,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False
0,13,104.15,1299.1,12.473355736917906,1-2yrs,False,False,True,True,True,True,False,False,True,True,False,True,True,True,False,True,True,False,False,False
0,68,83.65,5733.4,68.54034668260608,4-6yrs,False,True,True,True,True,True,False,False,True,False,True,False,False,True,False,True,False,False,False,False
0,4,72.2,305.55,4.231994459833795,0-1yr,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
0,69,110.05,7430.75,67.52158109950022,4-6yrs,True,False,False,True,True,True,False,True,True,True,False,True,True,False,True,True,True,False,False,False
0,17,51.5,900.5,17.485436893203882,1-2yrs,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True
0,25,25.5,630.6,24.729411764705883,2-4yrs,True,True,True,True,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False
1,43,89.55,3856.75,43.06811836962591,2-4yrs,True,False,False,True,False,True,False,False,False,False,False,True,True,False,False,True,False,False,True,True
0,59,19.5,1222.65,62.7,4-6yrs,False,True,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False
1,5,80.7,374.8,4.644361833952912,0-1yr,False,False,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False
0,21,77.5,1625.0,20.967741935483872,1-2yrs,True,True,True,True,True,False,False,True,True,False,True,True,False,True,False,False,False,False,True,True
0,69,105.1,7234.8,68.837297811608,4-6yrs,False,True,True,True,True,True,False,True,True,True,True,True,False,True,False,True,True,False,False,False
0,13,25.15,331.85,13.194831013916502,1-2yrs,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,42,95.25,3959.35,41.56797900262467,2-4yrs,True,True,False,True,True,True,False,False,True,True,False,True,False,False,False,True,False,False,False,True
0,52,95.65,5088.4,53.19811813904861,4-6yrs,True,True,False,True,True,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False
1,46,85.0,3969.4,46.69882352941177,2-4yrs,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,True
0,61,80.8,4860.85,60.159034653465355,4-6yrs,True,True,False,True,True,False,False,True,True,True,True,False,True,False,True,True,False,False,False,False
0,29,24.85,788.05,31.7122736418511,2-4yrs,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False
0,25,54.75,1266.35,23.129680365296803,2-4yrs,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,True,True,False,False,False
0,5,85.75,470.95,5.4921282798833815,0-1yr,False,True,True,True,False,True,False,False,False,False,True,True,False,False,False,True,False,True,False,True
0,15,50.75,688.2,13.560591133004927,1-2yrs,True,False,False,False,False,False,False,False,False,True,False,True,True,True,False,False,False,True,False,False
0,19,20.15,387.7,19.240694789081886,1-2yrs,False,True,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
0,44,20.05,845.25,42.1571072319202,2-4yrs,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
1,6,98.25,560.6,5.7058524173028,0-1yr,False,False,False,True,True,True,False,False,True,False,False,True,True,False,False,True,False,True,False,True
0,58,71.6,4230.25,59.08170391061453,4-6yrs,True,True,True,True,True,False,False,True,True,True,True,False,False,False,True,False,True,False,False,False
0,62,81.45,4983.05,61.179251074278696,4-6yrs,True,True,True,True,False,True,False,True,True,False,False,False,False,True,False,True,True,False,False,False
0,70,58.4,4113.15,70.4306506849315,4-6yrs,False,True,True,False,False,False,False,False,True,True,True,True,True,True,False,True,False,False,False,False
1,1,25.7,25.7,1.0,0-1yr,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True
0,10,53.7,521.0,9.702048417132216,0-1yr,True,True,True,False,False,False,False,True,True,True,True,False,True,False,True,False,True,False,False,False
0,26,19.6,471.85,24.073979591836736,2-4yrs,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False
0,66,89.4,5976.9,66.85570469798657,4-6yrs,True,False,False,True,True,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False
0,7,69.0,506.9,7.346376811594203,0-1yr,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True
0,51,84.2,4299.75,51.06591448931116,4-6yrs,True,True,True,True,True,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False
0,72,106.1,7548.6,71.14608859566448,4-6yrs,True,True,True,True,True,True,False,True,True,True,True,True,False,False,True,True,True,False,False,False
0,65,25.75,1654.75,64.2621359223301,4-6yrs,True,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
0,2,46.05,80.35,1.7448425624321389,0-1yr,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,70,64.95,4551.5,70.07698229407237,4-6yrs,True,False,True,True,True,False,False,True,True,False,True,False,False,True,False,False,False,False,False,False
0,72,85.45,6227.5,72.87887653598595,4-6yrs,True,True,False,True,True,False,False,False,True,True,True,True,True,False,True,True,True,False,False,False
0,1,20.05,20.05,1.0,0-1yr,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
1,1,76.4,76.4,1.0,0-1yr,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,True
0,5,100.5,514.0,5.114427860696518,0-1yr,False,False,False,True,True,True,False,False,False,True,False,True,True,False,False,True,False,True,False,True
0,3,20.7,57.5,2.7777777777777777,0-1yr,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
0,58,25.3,1474.35,58.27470355731225,4-6yrs,True,False,False,True,True,False,True,False,False,False,False,False,False,False,True,True,True,False,False,False
1,22,40.05,880.2,21.97752808988764,1-2yrs,True,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True
1,33,100.6,3270.25,32.50745526838966,2-4yrs,True,True,False,True,True,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False
0,1,69.95,69.95,1.0,0-1yr,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True
1,54,74.0,3919.15,52.961486486486486,4-6yrs,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,72,99.4,7285.7,73.29678068410462,4-6yrs,True,True,False,True,True,True,False,False,True,False,False,True,True,False,True,True,False,True,False,False
0,1,93.3,93.3,1.0,0-1yr,True,False,True,True,True,True,False,False,False,False,False,True,True,False,False,True,False,True,False,True
0,3,49.15,169.05,3.439471007121058,0-1yr,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True
0,72,107.45,7658.3,71.27315030246626,4-6yrs,False,True,True,True,True,True,False,True,True,True,True,False,True,False,True,False,True,False,False,False
0,72,83.6,5959.3,71.28349282296651,4-6yrs,False,True,True,True,True,False,False,True,True,True,False,True,True,False,True,True,True,False,False,False
1,54,99.05,5295.7,53.464916708732964,4-6yrs,True,True,False,True,True,True,False,False,False,True,False,True,True,False,False,True,True,False,False,False
0,59,80.1,4693.2,58.59176029962547,4-6yrs,False,True,False,True,True,False,False,False,True,False,True,True,True,True,False,True,False,True,False,False
0,54,65.3,3512.9,53.79632465543645,4-6yrs,True,False,False,True,False,False,False,True,True,False,False,True,False,False,True,True,False,False,False,False
0,60,89.55,5231.2,58.41652707984366,4-6yrs,True,False,False,True,True,True,False,False,False,True,False,True,False,False,True,True,False,True,False,False
0,60,60.8,3603.45,59.2672697368421,4-6yrs,False,True,False,False,False,False,False,False,True,True,True,True,True,False,True,False,True,False,False,False
0,3,74.5,217.45,2.918791946308725,0-1yr,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,69,99.15,6875.35,69.34291477559253,4-6yrs,False,True,False,True,True,True,False,True,False,False,False,True,True,False,True,False,False,False,False,False
0,1,19.25,19.25,1.0,0-1yr,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
0,50,39.45,2021.35,51.2382762991128,4-6yrs,True,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False
0,56,44.85,2564.95,57.18952062430323,4-6yrs,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,False
0,60,97.2,5611.75,57.734053497942384,4-6yrs,False,True,False,True,False,True,False,True,False,False,True,True,True,False,True,True,False,True,False,False
1,69,110.55,7610.1,68.83853459972863,4-6yrs,True,True,False,True,True,True,False,True,False,True,True,True,True,True,False,True,False,False,True,False
0,1,35.05,35.05,1.0,0-1yr,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True
1,1,73.0,73.0,1.0,0-1yr,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True
0,3,19.9,45.75,2.298994974874372,0-1yr,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
0,60,76.95,4543.95,59.05068226120857,4-6yrs,True,True,True,True,False,False,False,False,True,False,True,True,True,False,True,False,False,False,False,False
0,13,35.4,450.4,12.72316384180791,1-2yrs,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False
0,62,20.45,1297.35,63.440097799511,4-6yrs,True,True,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
0,45,96.75,4442.75,45.91989664082687,2-4yrs,False,False,False,True,True,True,False,True,True,False,False,False,True,True,False,False,False,False,False,False
0,25,54.2,1423.15,26.25738007380074,2-4yrs,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,False,False,True,False,False
0,44,100.1,4378.35,43.739760239760244,2-4yrs,True,False,False,True,False,True,False,False,False,True,True,True,True,False,True,False,False,False,False,False
0,2,45.25,74.2,1.639779005524862,0-1yr,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
1,33,83.85,2716.3,32.39475253428742,2-4yrs,True,False,False,True,True,True,False,False,True,True,False,False,False,False,False,True,True,False,False,True
0,1,70.1,70.1,1.0,0-1yr,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True
0,22,20.85,450.65,21.613908872901675,1-2yrs,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
0,35,33.45,1175.85,35.152466367713,2-4yrs,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False
0,29,20.2,558.8,27.66336633663366,2-4yrs,False,True,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
1,27,85.9,2220.1,25.84516880093131,2-4yrs,True,True,False,True,True,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False
0,54,61.0,3283.05,53.82049180327869,4-6yrs,True,False,True,True,False,False,False,False,True,True,True,False,False,True,False,True,False,True,False,False
1,2,70.65,142.35,2.0148619957537153,0-1yr,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True
0,57,86.9,4939.25,56.83831990794016,4-6yrs,True,False,False,True,True,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False
0,62,69.4,4237.5,61.05907780979827,4-6yrs,True,False,False,True,True,False,False,True,True,True,True,False,False,False,True,False,False,False,False,False
0,15,20.35,335.95,16.508599508599506,1-2yrs,False,True,True,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False
0,2,20.35,33.2,1.6314496314496314,0-1yr,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True
0,70,104.3,7188.5,68.92138063279003,4-6yrs,False,True,False,True,True,True,False,False,False,True,True,True,True,False,True,True,False,False,False,False
0,21,44.95,926.25,20.60622914349277,1-2yrs,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0,23,49.45,1119.35,22.635995955510612,1-2yrs,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False
0,6,20.6,116.6,5.660194174757281,0-1yr,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
0,4,19.55,68.8,3.519181585677749,0-1yr,True,True,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False
0,3,99.0,287.4,2.903030303030303,0-1yr,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,True,True,False,False,True
0,23,93.5,2341.55,25.043315508021394,1-2yrs,False,False,False,True,True,True,False,False,False,False,False,True,True,False,False,True,False,True,False,False
0,26,54.55,1362.85,24.983501374885424,2-4yrs,True,False,False,False,False,False,False,True,False,False,True,True,True,True,False,False,True,False,False,False
0,8,20.05,163.6,8.159600997506233,0-1yr,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
0,26,83.95,2254.2,26.851697438951753,2-4yrs,True,False,False,True,True,True,False,False,False,False,False,False,True,False,False,True,False,True,False,True
0,2,79.45,145.15,1.8269351793580868,0-1yr,True,False,False,True,True,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False
0,67,116.2,7752.3,66.71514629948365,4-6yrs,True,False,False,True,True,True,False,True,True,True,True,True,True,False,True,False,True,False,False,True
0,71,93.7,6585.35,70.28121664887941,4-6yrs,False,True,False,True,True,True,False,False,False,False,False,True,True,False,True,True,False,False,False,True
0,59,79.85,4786.1,59.938634940513474,4-6yrs,False,False,False,True,True,False,False,True,True,True,True,False,True,True,False,False,True,False,False,False
0,39,100.0,3835.55,38.3555,2-4yrs,True,True,True,True,True,True,False,False,False,True,False,True,True,True,False,False,False,True,False,False
0,21,19.6,397.0,20.255102040816325,1-2yrs,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
0,1,19.7,19.7,1.0,0-1yr,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True
0,48,20.2,1027.25,50.853960396039604,2-4yrs,False,True,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
1,31,50.4,1580.1,31.351190476190474,2-4yrs,False,True,False,False,False,False,False,True,True,True,False,False,True,True,False,True,True,False,False,False
0,64,113.35,7222.75,63.72077635641818,4-6yrs,False,True,True,True,True,True,False,True,True,True,True,True,True,True,False,False,False,True,False,False
0,46,80.0,3769.7,47.121249999999996,2-4yrs,True,True,True,True,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False
0,52,80.95,4233.95,52.30327362569487,4-6yrs,False,False,False,True,True,False,False,False,False,True,True,True,True,False,True,True,False,False,False,False
0,67,24.9,1680.25,67.47991967871486,4-6yrs,False,True,True,True,True,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False
1,67,54.9,3725.5,67.85974499089254,4-6yrs,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
0,5,75.55,413.65,5.475181998676373,0-1yr,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True
0,71,109.25,7707.7,70.55102974828375,4-6yrs,False,True,False,True,True,True,False,False,True,True,True,True,True,False,True,False,False,True,False,False
0,9,77.65,714.15,9.197037990985189,0-1yr,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True
1,26,95.0,2497.2,26.286315789473683,2-4yrs,False,False,False,True,True,True,False,True,True,False,False,False,True,False,False,True,False,True,False,True
0,71,116.3,8309.55,71.44926913155632,4-6yrs,True,False,False,True,True,True,False,True,True,True,True,True,True,True,False,True,False,False,False,False
0,32,19.9,601.55,30.228643216080403,2-4yrs,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
0,2,70.35,139.25,1.9793887704335467,0-1yr,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,71,25.6,1888.25,73.759765625,4-6yrs,False,True,False,True,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False
0,60,44.45,2773.9,62.404949381327334,4-6yrs,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,True,False,True,False,False
1,55,100.15,5409.75,54.01647528706939,4-6yrs,False,False,False,True,True,True,False,False,False,True,False,True,True,True,False,True,False,True,False,False
0,54,105.4,5643.4,53.5426944971537,4-6yrs,True,False,False,True,False,True,False,True,True,False,True,True,True,True,False,True,True,False,False,True
0,2,95.85,197.7,2.0625978090766823,0-1yr,True,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,True,False,True
0,6,73.85,401.3,5.433987813134733,0-1yr,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
0,48,70.1,3238.4,46.19686162624822,2-4yrs,False,True,True,True,False,False,False,True,True,True,False,False,True,False,True,True,True,False,False,False
0,63,25.25,1573.05,62.2990099009901,4-6yrs,True,True,True,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
0,1,79.15,79.15,1.0,0-1yr,True,False,False,True,True,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True
0,12,21.05,235.8,11.201900237529692,0-1yr,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
1,54,24.95,1364.75,54.699398797595194,4-6yrs,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,30,64.5,1985.15,30.777519379844964,2-4yrs,False,True,True,True,False,False,False,False,False,True,True,True,False,True,False,True,False,True,False,False
0,30,19.65,655.85,33.37659033078881,2-4yrs,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
0,4,79.0,303.15,3.8373417721518983,0-1yr,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True
0,40,105.95,4335.2,40.917413874469084,2-4yrs,False,False,False,True,True,True,False,False,False,True,True,True,True,True,False,True,True,False,False,False
0,9,75.85,647.5,8.536585365853659,0-1yr,False,True,True,True,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False
0,17,91.85,1574.45,17.141535111594994,1-2yrs,False,True,True,True,False,True,False,True,False,False,True,True,False,False,False,False,False,True,False,True
0,62,43.6,2748.7,63.04357798165137,4-6yrs,False,False,False,False,False,False,False,False,True,True,False,False,True,False,True,True,True,False,False,False
0,28,91.25,2483.65,27.218082191780823,2-4yrs,True,False,False,True,False,True,False,False,True,False,True,True,False,True,False,True,False,False,False,False
0,70,89.75,6367.2,70.94373259052925,4-6yrs,False,False,False,True,True,False,False,True,True,True,True,True,True,False,True,False,True,False,False,False
0,46,104.4,4904.2,46.97509578544061,2-4yrs,False,False,False,True,False,True,False,False,True,True,True,True,True,False,True,True,False,False,False,False
0,23,90.15,2044.95,22.68386023294509,1-2yrs,False,True,False,True,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False
0,47,40.3,1794.8,44.535980148883375,2-4yrs,True,True,True,False,False,False,False,True,False,True,True,False,False,True,False,False,False,True,False,False
0,68,105.25,7173.15,68.15344418052256,4-6yrs,True,True,True,True,False,True,False,True,True,True,False,True,True,False,True,True,False,False,False,False
1,60,106.0,6441.4,60.76792452830188,4-6yrs,False,False,False,True,True,True,False,False,False,True,True,True,True,True,False,True,False,True,False,True
0,67,104.0,7039.05,67.68317307692308,4-6yrs,False,False,True,True,True,True,False,False,True,False,True,True,True,False,True,True,False,True,False,False
0,14,69.65,921.4,13.229002153625268,1-2yrs,False,False,False,True,False,False,False,False,False,False,True,True,True,False,False,True,False,True,False,False
0,57,74.3,4018.35,54.08277254374159,4-6yrs,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0,55,100.9,5448.6,54.0,4-6yrs,False,True,True,True,True,True,False,True,False,False,False,True,True,True,False,False,False,False,True,False
0,1,20.25,20.25,1.0,0-1yr,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
0,1,49.9,49.9,1.0,0-1yr,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True
0,23,96.9,2085.45,21.521671826625383,1-2yrs,True,False,False,True,True,True,False,False,False,True,True,True,False,False,False,True,True,False,False,False
0,13,100.35,1358.85,13.541106128550075,1-2yrs,False,False,False,True,True,True,False,True,False,False,False,True,True,False,False,True,False,True,False,True
0,47,104.1,5135.15,49.329010566762726,2-4yrs,True,True,False,True,True,True,False,False,True,True,False,True,True,False,False,True,False,True,False,False
0,38,20.1,730.1,36.32338308457711,2-4yrs,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
1,38,74.95,2869.85,38.2901934623082,2-4yrs,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
1,2,56.55,118.25,2.0910698496905393,0-1yr,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False
1,1,49.25,49.25,1.0,0-1yr,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True
0,15,68.6,1108.6,16.160349854227405,1-2yrs,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,26,69.05,1815.65,26.294713975380162,2-4yrs,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False
0,35,19.7,730.4,37.076142131979694,2-4yrs,False,True,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False
0,3,20.05,75.45,3.7630922693266835,0-1yr,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
0,50,103.7,5071.05,48.90115718418515,4-6yrs,True,True,True,True,True,True,False,False,True,False,True,True,True,False,False,False,False,True,False,True
0,42,94.4,4014.6,42.52754237288135,2-4yrs,True,True,False,True,True,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False
0,10,54.95,568.85,10.35213830755232,0-1yr,True,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False
0,61,93.7,5860.7,62.54749199573105,4-6yrs,False,True,False,True,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,False
0,68,110.25,7279.35,66.02585034013606,4-6yrs,False,False,False,True,True,True,False,True,True,False,True,True,True,False,True,False,True,False,False,False
0,10,98.9,1064.95,10.767947421638018,0-1yr,True,False,False,True,False,True,False,True,False,True,False,True,True,True,False,True,False,True,False,False
0,65,89.75,5769.6,64.28523676880224,4-6yrs,True,True,False,True,True,True,False,True,True,True,False,False,False,True,False,False,False,True,False,True
0,72,80.45,5886.85,73.17402113113735,4-6yrs,False,True,True,True,False,False,False,True,False,True,True,True,True,False,True,True,False,False,False,False
0,55,79.4,4238.45,53.38098236775818,4-6yrs,True,True,True,True,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False
0,1,20.3,20.3,1.0,0-1yr,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True
0,7,62.8,418.3,6.6608280254777075,0-1yr,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False
0,2,74.9,136.05,1.8164218958611482,0-1yr,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
0,9,74.85,708.2,9.461589846359386,0-1yr,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False
0,27,25.85,788.55,30.50483558994197,2-4yrs,True,False,True,True,True,False,True,False,False,False,False,False,False,False,True,True,True,False,False,False
