customerID,Churn_Yes,SeniorCitizen,tenure,MonthlyCharges,TotalCharges,charges_ratio,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_Yes,OnlineBackup_Yes,DeviceProtection_Yes,TechSupport_Yes,StreamingTV_Yes,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,HighSpender,HighChurnRisk
0193-ESZXP,1,1,58,105.5,6205.5,105.17796610169492,False,True,False,True,False,True,False,True,True,False,True,True,True,True,False,True,True,False,False,1,0
4475-NVTLU,0,0,45,19.2,903.7,19.645652173913046,True,True,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,0,0
4369-HTUIF,1,1,6,85.15,503.6,71.94285714285715,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,0,1
9386-LDCZR,0,0,43,90.65,3882.3,88.23409090909091,True,False,False,True,False,True,False,True,True,True,True,False,False,True,False,True,True,False,False,1,0
9585-KKMFD,0,0,41,20.0,879.8,20.947619047619046,True,True,True,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,0,0
5399-ZIMKF,0,0,5,74.65,383.65,63.94166666666666,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,0,1
0336-KXKFK,0,0,72,61.2,4390.25,60.14041095890411,True,False,False,False,False,False,False,True,False,True,True,True,True,False,True,True,True,False,False,0,0
5619-XZZKR,0,0,4,19.95,68.2,13.64,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,0,0
3948-FVVRP,0,0,9,54.8,452.8,45.28,True,True,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,0,0
5327-XOKKY,0,1,72,73.45,5329.0,73.0,True,True,False,True,True,False,False,False,False,True,False,True,True,False,True,True,True,False,False,0,0
0983-TATYJ,0,0,33,51.45,1758.9,51.73235294117647,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,0,0
1813-JYWTO,0,0,72,80.45,5737.6,78.59726027397261,False,True,False,True,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,0,0
0156-FVPTA,1,0,22,54.2,1152.7,50.11739130434783,True,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,0,0
1984-FCOWB,1,0,70,109.5,7674.55,108.09225352112676,False,True,False,True,True,True,False,False,True,True,True,True,True,True,False,True,False,True,False,1,1
0654-HMSHN,1,0,21,104.4,2157.95,98.08863636363635,True,True,True,True,True,True,False,False,True,True,False,True,True,False,False,False,False,True,False,1,1
6719-OXYBR,0,0,15,85.3,1219.85,76.240625,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,0,1
3312-ZWLGF,0,1,29,79.3,2414.55,80.485,True,True,False,True,True,True,False,False,False,False,True,False,False,False,False,True,False,True,False,0,1
6476-YHMGA,0,0,15,76.5,1155.6,72.225,False,True,True,True,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,0,0
5287-QWLKY,1,1,71,105.1,7548.1,104.83472222222223,True,True,True,True,True,True,False,True,True,False,False,True,True,False,False,True,True,False,False,1,1
0795-XCCTE,0,1,72,25.4,1809.35,24.785616438356165,True,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,0,0
0168-XZKBB,0,0,19,86.85,1564.4,78.22,False,True,False,True,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,0,1
3785-NRHYR,0,0,1,19.65,19.65,9.825,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0,0
5196-SGOAK,1,0,1,75.7,75.7,37.85,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,0,1
4537-DKTAL,0,0,2,45.55,84.4,28.133333333333336,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,1
7072-MBHEV,0,1,11,78.1,864.85,72.07083333333334,False,True,True,True,True,True,False,False,False,True,False,False,False,False,False,True,True,False,False,0,1
5602-BVFMK,0,0,12,19.3,228.75,17.596153846153847,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,0,0
6297-NOOPG,0,0,70,110.5,7752.05,109.1838028169014,False,True,False,True,True,True,False,False,True,True,True,True,True,False,True,True,False,True,False,1,1
1891-UAWWU,1,1,20,90.8,1951.0,92.9047619047619,False,True,False,True,True,True,False,False,False,True,False,True,False,False,False,False,False,True,False,1,1
8204-TIFGJ,0,0,23,20.3,470.6,19.608333333333334,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,0,0
8050-DVOJX,0,1,49,81.35,4060.9,81.218,True,False,False,True,True,False,False,True,True,True,True,False,True,False,True,False,True,False,False,0,0
6108-OQZDQ,1,0,4,97.95,384.5,76.9,False,True,True,True,True,True,False,False,True,False,False,True,True,False,False,True,False,True,False,1,1
0363-QJVFX,1,0,32,108.15,3432.9,104.02727272727273,True,False,False,True,True,True,False,True,True,False,True,True,True,False,False,True,True,False,False,1,1
8903-XEBGX,0,0,2,55.3,108.65,36.21666666666667,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,0,1
8169-SAEJD,0,1,69,56.55,3952.65,56.46642857142857,True,True,False,False,False,False,False,True,True,False,False,True,True,False,True,False,True,False,False,0,0
9840-DVNDC,1,0,6,80.5,463.05,66.15,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,0,1
1089-XZWHH,0,0,24,19.7,494.05,19.762,False,True,True,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,0,0
2325-WINES,0,0,32,104.05,3416.85,103.54090909090908,False,False,False,True,True,True,False,False,True,True,False,True,True,True,False,True,True,False,False,1,0
6064-ZATLR,0,0,27,52.85,1498.65,53.52321428571429,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,0,0
3096-JRDSO,1,1,27,104.3,2867.75,102.41964285714286,False,True,False,True,True,True,False,True,False,False,True,True,True,False,False,True,False,False,False,1,1
7824-PANSQ,0,0,58,80.65,4807.35,81.48050847457628,True,False,False,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0,0
8042-JVNFH,1,0,1,71.35,71.35,35.675,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,0,1
9648-BCHKM,0,0,18,24.65,471.35,24.807894736842105,False,True,True,True,True,False,True,False,False,False,False,False,False,False,True,True,True,False,False,0,0
2888-ADFAO,0,0,47,21.3,1041.8,21.704166666666666,False,True,True,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,0,0
8707-HOEDG,0,0,70,110.2,7689.8,108.30704225352113,False,True,True,True,True,True,False,False,True,True,True,True,True,False,True,True,False,True,False,1,1
3374-LXDEV,1,0,13,89.4,1132.35,80.88214285714285,False,False,False,True,True,True,False,False,True,True,True,False,False,False,False,False,False,True,False,0,1
4072-IPYLT,0,0,36,51.05,1815.0,49.054054054054056,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0,0
7167-PCEYD,0,0,67,19.8,1311.3,19.283823529411762,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,0,0
4936-YPJNK,0,0,10,19.9,199.45,18.13181818181818,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,0,0
1580-BMCMR,0,1,19,87.3,1637.3,81.865,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,0,1
4817-KEQSP,0,0,71,19.85,1326.35,18.421527777777776,False,True,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,0,0
6408-WHTEF,0,0,72,89.4,6376.55,87.35000000000001,True,True,True,True,True,False,False,True,True,True,True,True,True,False,True,True,False,False,True,0,0
9251-AWQGT,0,0,48,20.0,935.9,19.099999999999998,False,True,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,0,0
8749-CLJXC,0,0,1,20.05,20.05,10.025,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0,0
7989-VCQOH,0,0,18,83.25,1611.15,84.79736842105264,True,True,True,True,False,False,False,True,False,True,True,True,True,False,False,False,False,True,False,0,0
5049-GLYVG,1,0,1,20.6,20.6,10.3,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0,0
4199-QHJNM,0,1,67,102.9,6989.7,102.78970588235293,True,True,False,True,True,True,False,False,True,False,True,True,True,False,True,False,False,False,False,1,0
8882-TLVRW,0,0,69,39.1,2779.5,39.707142857142856,True,True,True,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False,True,0,0
5883-GTGVD,1,0,19,99.95,1931.75,96.5875,True,False,False,True,True,True,False,False,True,False,False,True,True,False,False,True,False,True,False,1,1
5135-GRQJV,0,1,72,114.5,8331.95,114.13630136986302,True,True,False,True,True,True,False,True,True,True,True,True,True,False,True,True,False,False,True,1,0
2384-OVPSA,0,1,38,20.2,735.9,18.869230769230768,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,0,0
1371-WEPDS,0,1,40,55.8,2283.3,55.69024390243903,True,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,0,0
3580-GICBM,0,0,61,24.2,1445.2,23.309677419354838,False,True,True,True,True,False,True,False,False,False,False,False,False,False,True,True,False,False,True,0,0
4817-QRJSX,1,0,10,81.0,818.05,74.36818181818181,False,False,False,True,True,True,False,False,True,False,False,False,False,False,False,True,True,False,False,0,1
9730-DRTMJ,0,0,32,72.8,2333.05,70.69848484848485,True,True,False,True,True,False,False,True,False,False,True,True,False,True,False,True,True,False,False,0,0
4686-UXDML,0,0,21,99.85,1992.55,90.57045454545454,False,False,False,True,True,True,False,False,True,False,False,True,True,False,False,True,True,False,False,1,1
3349-ANQNH,0,1,59,99.5,5890.0,98.16666666666667,False,False,False,True,True,True,False,False,False,True,False,True,True,True,False,True,False,True,False,1,1
2398-YPMUR,1,1,13,70.15,916.75,65.48214285714286,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,0,1
0932-YIXYU,0,0,47,20.25,1029.8,21.454166666666666,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,0,0
7480-SPLEF,0,0,69,26.0,1796.55,25.665,True,True,True,True,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,0,0
7636-XUHWW,0,0,2,19.9,33.7,11.233333333333334,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,0,0
1431-CYWMH,0,0,22,19.05,454.05,19.741304347826087,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,0
5937-EORGB,0,1,15,96.5,1392.25,87.015625,True,True,False,True,True,True,False,True,False,True,False,True,False,False,False,True,False,True,False,1,1
6349-JDHQP,0,0,53,19.85,1049.6,19.437037037037037,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,0,0
5539-HIVAK,0,1,28,25.7,734.6,25.33103448275862,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0,0
5847-MXBEO,0,0,22,20.3,475.1,20.656521739130437,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,0,0
9985-MWVIX,1,0,1,70.15,70.15,35.075,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,0,1
4583-PARNH,0,1,16,91.55,1540.05,90.59117647058824,True,True,False,True,False,True,False,False,False,True,True,False,True,False,False,True,False,True,False,1,1
1116-FRYVH,0,0,48,39.4,1978.65,40.38061224489796,False,True,True,False,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,0,0
1421-HCERK,0,1,30,105.7,3181.8,102.63870967741936,True,True,False,True,True,True,False,True,True,True,True,True,False,False,False,True,False,False,False,1,1
9633-XQABV,0,0,3,70.25,229.7,57.425,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,0,1
0716-BQNDX,0,1,57,93.75,5625.55,96.99224137931034,True,False,False,True,True,True,False,True,False,False,True,False,True,False,True,False,False,True,False,1,1
1265-XTECC,1,1,68,96.55,6581.9,95.38985507246376,False,True,False,True,True,True,False,True,True,False,False,False,True,True,False,True,True,False,False,1,0
1183-CANVH,0,0,23,60.0,1347.15,56.13125,False,True,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,0,0
1972-XMUWV,0,0,65,59.8,3808.2,57.699999999999996,False,True,False,True,False,False,False,False,False,False,True,True,False,False,True,True,True,False,False,0,0
8679-LZBMD,0,0,44,90.65,3974.15,88.31444444444445,True,True,False,True,False,True,False,False,False,False,False,True,True,True,False,True,False,False,False,1,0
3407-JMJQQ,0,0,71,109.0,7661.8,106.41388888888889,False,True,True,True,True,True,False,True,True,True,False,True,True,False,True,True,False,False,False,1,0
6252-DFGTK,0,0,37,68.1,2479.25,65.24342105263158,False,True,False,True,True,False,False,True,False,True,True,False,False,True,False,False,True,False,False,0,0
1539-LNKHM,0,0,12,20.4,266.6,20.50769230769231,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0,0
8645-KOMJQ,0,0,69,81.95,5601.4,80.02,True,True,True,True,True,False,False,False,True,True,True,True,True,False,True,True,False,False,False,0,0
0289-IVARM,0,0,35,60.55,1982.6,55.07222222222222,False,False,False,True,False,False,False,True,True,True,False,False,False,False,False,False,False,True,False,0,0
9761-XUJWD,0,0,5,65.6,339.9,56.65,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,0,0
4057-FKCZK,0,0,58,82.5,4828.05,81.8313559322034,True,True,True,True,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,0,0
4291-TPNFG,0,0,72,82.3,5980.55,81.92534246575343,True,True,False,True,True,False,False,True,True,True,True,False,True,False,True,True,False,False,False,0,0
6087-YPWHO,0,0,72,68.15,4808.7,65.87260273972602,True,True,False,True,True,False,False,True,True,True,True,False,False,False,True,False,False,False,True,0,0
3090-QFUVD,0,0,1,20.3,20.3,10.15,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0,0
2237-ZFSMY,1,0,39,95.55,3692.85,92.32124999999999,False,False,False,True,False,True,False,True,False,True,True,True,False,True,False,True,False,True,False,1,1
1722-LDZJS,0,0,53,20.2,1068.15,19.78055555555556,True,True,True,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,0,0
1818-ESQMW,0,0,27,89.2,2383.6,85.12857142857142,False,False,False,True,False,True,False,False,False,True,True,False,True,False,False,True,False,True,False,0,1
4871-JTKJF,1,1,1,69.65,69.65,34.825,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,0,1
1415-YFWLT,1,1,1,89.3,89.3,44.65,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,True,False,True,False,0,1
7401-RUBNK,0,0,18,74.8,1438.05,75.68684210526315,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,0,1
0506-YLVKJ,0,0,46,20.2,917.45,19.52021276595745,True,True,True,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,0,0
8661-BOYNW,0,0,72,84.4,6096.45,83.51301369863013,False,True,False,True,True,False,False,True,False,True,True,True,True,False,True,True,True,False,False,0,0
6711-VTNRE,1,0,36,87.55,3078.1,83.19189189189188,False,False,False,True,False,True,False,False,False,True,True,False,True,False,False,True,False,True,False,0,1
4815-GBTCD,0,0,4,25.15,99.95,19.990000000000002,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,1
2805-AUFQN,0,0,25,19.8,475.2,18.276923076923076,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,0,0
0980-PVMRC,0,0,40,50.85,2036.55,49.671951219512195,False,True,True,False,False,False,False,False,True,False,False,True,True,False,False,True,False,True,False,0,0
7233-DRTRF,0,0,63,102.4,6444.05,100.68828125,True,True,False,True,True,True,False,False,True,True,False,True,True,False,False,True,False,True,False,1,1
3500-RMZLT,1,1,15,96.3,1426.75,89.171875,False,False,False,True,False,True,False,True,False,True,True,False,True,False,False,True,False,False,True,1,1
3873-NFTGI,0,0,14,55.5,767.55,51.169999999999995,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,0,0
1162-ECVII,0,1,72,109.75,7932.5,108.66438356164383,True,True,False,True,True,True,False,False,True,True,True,True,True,False,True,True,False,False,False,1,0
7048-GXDAY,0,0,39,106.4,4040.65,101.01625,True,False,False,True,True,True,False,True,True,False,False,True,True,False,False,True,False,True,False,1,1
8571-ZCMCX,0,0,47,60.0,2768.65,57.68020833333333,False,True,True,False,False,False,False,True,True,True,False,True,True,False,True,True,True,False,False,0,0
1169-WCVAK,0,0,19,88.8,1672.35,83.61749999999999,True,True,False,True,True,True,False,True,True,False,True,False,False,False,False,True,True,False,False,0,0
4548-SDBKE,1,0,5,85.2,474.8,79.13333333333334,False,False,False,True,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,0,1
8066-POXGX,1,0,13,35.1,446.1,31.864285714285717,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,0,0
7129-CAKJW,0,0,17,80.05,1345.65,74.75833333333334,False,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,0,0
8695-ARGXZ,0,1,34,75.55,2425.4,69.29714285714286,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False,0,1
3570-YUEKJ,0,0,42,49.55,2077.95,48.32441860465116,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,0,0
4143-OOBWZ,1,0,5,81.3,416.3,69.38333333333334,True,True,False,True,True,True,False,False,True,False,False,False,False,False,False,True,False,True,False,0,1
1555-HAPSU,0,0,71,23.9,1663.5,23.104166666666668,False,True,True,True,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,0,0
1697-NVVGY,0,1,19,66.4,1286.05,64.3025,True,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,0,0
7854-EKTJL,1,0,2,19.6,35.85,11.950000000000001,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,0,1
8464-EETCQ,0,0,57,18.8,1094.35,18.86810344827586,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,0,0
2419-FSORS,0,0,72,108.4,7719.5,105.74657534246575,True,True,False,True,True,True,False,False,True,True,True,True,True,False,True,True,False,True,False,1,1
8132-YPVBX,0,0,6,85.95,514.6,73.51428571428572,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,0,1
9102-IAYHT,1,0,17,85.45,1451.6,80.64444444444445,False,True,True,True,True,True,False,False,False,False,False,False,True,False,False,True,False,True,False,0,1
6754-LZUKA,0,0,61,80.9,4932.5,79.55645161290323,True,True,False,True,True,False,False,False,True,True,False,True,True,False,True,False,False,False,False,0,0
3422-LYEPQ,1,0,1,71.0,71.0,35.5,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,0,1
8099-MZPUJ,0,0,48,111.8,5443.65,111.09489795918367,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,False,True,False,False,1,0
0787-LHDYT,0,0,16,20.6,330.25,19.426470588235293,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,0,0
2642-DTVCO,1,1,9,85.05,746.5,74.65,True,False,False,True,True,True,False,False,False,False,False,False,True,False,False,True,False,True,False,0,1
0374-IOEGQ,0,0,3,44.6,122.7,30.675,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,1
4361-JEIVL,1,0,1,44.4,44.4,22.2,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,1
3197-NNYNB,0,0,65,105.1,6631.85,100.48257575757576,True,False,False,True,True,True,False,False,True,True,False,True,True,False,True,False,True,False,False,1,0
3396-DKDEL,0,0,70,115.15,8250.0,116.19718309859155,False,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,False,False,1,0
1752-OZXFY,0,0,60,59.8,3561.15,58.37950819672131,True,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,0,0
9066-QRSDU,0,0,69,26.3,1763.55,25.193571428571428,False,True,False,True,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,0,0
9112-WSNPU,0,1,35,70.55,2419.0,67.19444444444444,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0,1
9867-NNXLC,0,0,22,20.05,470.2,20.443478260869565,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,0,0
5321-NTRKC,0,0,66,79.85,5234.95,78.13358208955223,True,True,True,True,True,False,False,False,True,True,False,True,True,False,True,False,False,False,False,0,0
1363-TXLSL,1,1,1,70.3,70.3,35.15,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,0,1
9507-EXLTT,1,0,1,79.35,79.35,39.675,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,0,1
3161-GETRM,0,0,34,90.05,3097.0,88.48571428571428,True,True,True,True,True,True,False,False,False,True,False,False,True,False,False,True,True,False,False,1,1
0402-OAMEN,0,0,72,24.45,1709.1,23.412328767123288,False,True,True,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,0,0
6933-VLYFX,0,0,31,59.95,1848.8,57.775,True,True,True,False,False,False,False,True,False,True,True,True,True,True,False,False,False,True,False,0,0
6754-WKSHP,0,0,30,25.35,723.3,23.33225806451613,True,False,True,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,0,0
9846-GKXAS,1,0,9,90.8,809.75,80.975,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,1,1
6017-PPLPX,1,0,20,70.45,1470.95,70.04523809523809,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,0,1
4976-LNFVV,0,1,19,34.3,577.15,28.857499999999998,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,0,0
5055-MGMGF,0,0,65,105.05,6914.95,104.77196969696969,False,True,False,True,True,True,False,True,False,True,False,True,True,False,False,True,False,True,False,1,1
4641-FROLU,0,0,30,19.3,602.9,19.448387096774194,False,True,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,0,0
2862-JVEOY,0,0,6,19.15,124.4,17.771428571428572,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,0,0
2969-QWUBZ,0,0,2,51.4,96.8,32.266666666666666,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,0,1
9822-BIIGN,0,0,53,71.85,3827.9,70.88703703703703,True,True,True,True,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False,0,0
2077-MPJQO,0,1,7,75.4,533.05,66.63125,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False,0,1
1534-OULXE,0,0,61,49.7,2961.4,47.76451612903226,False,True,True,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,0,0
7136-RVDTZ,1,1,70,45.25,3264.45,45.97816901408451,True,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,True,False,0,0
2971-SGAFL,0,0,13,78.75,995.35,71.09642857142858,False,False,False,True,True,False,False,True,False,True,False,True,True,False,False,True,False,True,False,0,0
1480-IVEVR,0,1,35,81.6,2815.25,78.20138888888889,True,True,False,True,True,True,False,False,False,True,False,False,False,True,False,True,False,False,False,0,0
2905-KFQUV,0,0,2,70.4,154.8,51.6,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,0,1
4581-SSPWD,1,0,3,75.8,246.3,61.575,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False,0,1
3370-HXOPH,0,0,3,76.1,257.6,64.4,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0,1
9391-YZEJW,0,0,62,94.0,5757.2,91.38412698412698,False,False,False,True,True,True,False,False,False,False,False,True,True,True,False,True,False,False,False,1,0
9958-MEKUC,0,0,72,103.95,7517.7,102.98219178082192,True,True,True,True,True,True,False,True,True,True,True,False,True,False,True,False,True,False,False,1,0
0281-CNTZX,0,0,63,19.95,1234.8,19.29375,True,True,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,0,0
6927-WTFIV,1,1,20,71.3,1389.2,66.15238095238095,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0
4118-CEVPF,0,1,35,110.8,3836.3,106.5638888888889,False,False,False,True,True,True,False,True,True,True,True,True,True,True,False,True,False,False,False,1,0
3398-ZOUAA,1,1,21,69.1,1474.75,67.0340909090909,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,0,1
9114-VEPUF,0,0,62,96.1,6001.45,95.2611111111111,True,True,False,True,True,True,False,True,True,False,False,False,True,True,False,False,False,True,False,1,1
7876-BEUTG,0,0,15,48.8,720.1,45.00625,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0
2338-BQEZT,0,0,55,50.55,2832.75,50.58482142857143,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,0,0
9873-MNDKV,0,0,11,44.65,472.25,39.354166666666664,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0
0378-NHQXU,1,0,17,88.25,1460.65,81.14722222222223,False,True,True,True,True,True,False,False,False,True,False,True,False,False,False,False,False,True,False,0,1
8241-JUIQO,0,0,61,19.45,1336.35,21.554032258064513,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,0,0
2194-IIQOF,0,0,71,89.3,6388.65,88.73124999999999,False,True,False,True,True,False,False,True,True,True,True,True,True,False,True,False,True,False,False,0,0
4512-ZUIYL,1,0,2,70.0,153.05,51.01666666666667,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1
9631-RXVJM,0,0,35,19.25,677.9,18.830555555555556,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,0,0
9584-EXCDZ,0,0,17,70.5,1165.6,64.75555555555555,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0
7969-AULMZ,1,0,21,97.35,2119.5,96.3409090909091,False,False,False,True,True,True,False,False,False,False,False,True,True,False,False,True,False,True,False,1,1
5093-FEGLU,0,0,47,19.65,921.55,19.198958333333334,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,0,0
2621-UDNLU,0,0,3,20.85,72.0,18.0,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0,0
7526-IVLYU,0,0,3,19.65,68.35,17.0875,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,0,0
2428-HYUNX,0,1,44,19.35,847.25,18.82777777777778,True,True,False,True,False,False,True,False,False,False,False,False,False,False,True,True,True,False,False,0,0
9214-EKVXR,0,0,1,44.0,44.0,22.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0
3410-MHHUM,0,0,44,94.4,4295.35,95.45222222222223,False,True,True,True,True,True,False,False,True,True,False,False,True,True,False,False,False,True,False,1,1
0568-ONFPC,1,0,5,25.9,135.0,22.5,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,0,0
0733-VUNUW,1,0,24,55.65,1400.55,56.022,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,0,0
4550-EVXNY,1,0,1,69.65,69.65,34.825,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,0,1
